File, Line, Error
overrun_st.c , 252 , " long line [size|P3] Line with 101 characters exceeds limit of 100"
overrun_st.c , 457 , " long line [size|P3] Line with 106 characters exceeds limit of 100"
overrun_st.c , 470 , " long line [size|P3] Line with 110 characters exceeds limit of 100"
overrun_st.c , 475 , " long line [size|P3] Line with 101 characters exceeds limit of 100"
overrun_st.c , 487 , " long line [size|P3] Line with 114 characters exceeds limit of 100"
overrun_st.c , 518 , " long line [size|P3] Line with 103 characters exceeds limit of 100"
overrun_st.c , 774 , " high npath complexity [size|P2] NPath Complexity Number 32838297 exceeds limit of 200"
overrun_st.c , 774 , " long method [size|P3] Method with 271 lines exceeds limit of 50"
overrun_st.c , 412 , " long variable name [naming|P3] Length of variable name `overrun_st_031_buf_gbl` is 22, which is longer than the threshold of 20"
overrun_st.c , 760 , " long variable name [naming|P3] Length of variable name `overrun_st_054_buf_gbl` is 22, which is longer than the threshold of 20"
overrun_st.c , 774 , " high cyclomatic complexity [size|P2] Cyclomatic Complexity Number 109 exceeds limit of 10"
data_underflow.c , 148 , " short variable name [naming|P3] Length of variable name `d` is 1, which is shorter than the threshold of 3"
data_underflow.c , 140 , " long line [size|P3] Line with 117 characters exceeds limit of 100"
data_underflow.c , 179 , " high npath complexity [size|P2] NPath Complexity Number 531441 exceeds limit of 200"
data_underflow.c , 179 , " long method [size|P3] Method with 61 lines exceeds limit of 50"
data_underflow.c , 179 , " high cyclomatic complexity [size|P2] Cyclomatic Complexity Number 25 exceeds limit of 10"
dead_lock.c , 33 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
dead_lock.c , 58 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
dead_lock.c , 144 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
dead_lock.c , 167 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
dead_lock.c , 190 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
dead_lock.c , 294 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
dead_lock.c , 339 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
dead_lock.c , 451 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
dead_lock.c , 496 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
dead_lock.c , 635 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
dead_lock.c , 656 , " unused method parameter [unused|P3] The parameter 'pram' is unused."
dead_lock.c , 55 , " useless parentheses [redundant|P3]"
dead_lock.c , 78 , " useless parentheses [redundant|P3]"
dead_lock.c , 164 , " useless parentheses [redundant|P3]"
dead_lock.c , 187 , " useless parentheses [redundant|P3]"
dead_lock.c , 210 , " useless parentheses [redundant|P3]"
dead_lock.c , 336 , " useless parentheses [redundant|P3]"
dead_lock.c , 381 , " useless parentheses [redundant|P3]"
dead_lock.c , 493 , " useless parentheses [redundant|P3]"
dead_lock.c , 538 , " useless parentheses [redundant|P3]"
dead_lock.c , 653 , " useless parentheses [redundant|P3]"
dead_lock.c , 674 , " useless parentheses [redundant|P3]"
dead_lock.c , 62 , " long line [size|P3] Line with 118 characters exceeds limit of 100"
dead_lock.c , 194 , " long line [size|P3] Line with 117 characters exceeds limit of 100"
dead_lock.c , 343 , " long line [size|P3] Line with 116 characters exceeds limit of 100"
dead_lock.c , 500 , " long line [size|P3] Line with 116 characters exceeds limit of 100"
dead_lock.c , 623 , " long line [size|P3] Line with 115 characters exceeds limit of 100"
dead_lock.c , 724 , " high npath complexity [size|P2] NPath Complexity Number 243 exceeds limit of 200"
dead_lock.c , 21 , " long variable name [naming|P3] Length of variable name `dead_lock_001_glb_mutexA` is 24, which is longer than the threshold of 20"
dead_lock.c , 22 , " long variable name [naming|P3] Length of variable name `dead_lock_001_glb_mutexB` is 24, which is longer than the threshold of 20"
dead_lock.c , 30 , " long variable name [naming|P3] Length of variable name `dead_lock_001_glb_dataA` is 23, which is longer than the threshold of 20"
dead_lock.c , 31 , " long variable name [naming|P3] Length of variable name `dead_lock_001_glb_dataB` is 23, which is longer than the threshold of 20"
dead_lock.c , 128 , " long variable name [naming|P3] Length of variable name `dead_lock_002_glb_mutexA` is 24, which is longer than the threshold of 20"
dead_lock.c , 129 , " long variable name [naming|P3] Length of variable name `dead_lock_002_glb_mutexB` is 24, which is longer than the threshold of 20"
dead_lock.c , 130 , " long variable name [naming|P3] Length of variable name `dead_lock_002_glb_mutexC` is 24, which is longer than the threshold of 20"
dead_lock.c , 140 , " long variable name [naming|P3] Length of variable name `dead_lock_002_glb_dataA` is 23, which is longer than the threshold of 20"
dead_lock.c , 141 , " long variable name [naming|P3] Length of variable name `dead_lock_002_glb_dataB` is 23, which is longer than the threshold of 20"
dead_lock.c , 142 , " long variable name [naming|P3] Length of variable name `dead_lock_002_glb_dataC` is 23, which is longer than the threshold of 20"
dead_lock.c , 275 , " long variable name [naming|P3] Length of variable name `dead_lock_003_glb_mutexA_` is 25, which is longer than the threshold of 20"
dead_lock.c , 276 , " long variable name [naming|P3] Length of variable name `dead_lock_003_glb_mutexB_` is 25, which is longer than the threshold of 20"
dead_lock.c , 277 , " long variable name [naming|P3] Length of variable name `dead_lock_003_glb_mutexC_` is 25, which is longer than the threshold of 20"
dead_lock.c , 278 , " long variable name [naming|P3] Length of variable name `dead_lock_003_glb_mutexA` is 24, which is longer than the threshold of 20"
dead_lock.c , 279 , " long variable name [naming|P3] Length of variable name `dead_lock_003_glb_mutexB` is 24, which is longer than the threshold of 20"
dead_lock.c , 280 , " long variable name [naming|P3] Length of variable name `dead_lock_003_glb_mutexC` is 24, which is longer than the threshold of 20"
dead_lock.c , 290 , " long variable name [naming|P3] Length of variable name `dead_lock_003_glb_dataA` is 23, which is longer than the threshold of 20"
dead_lock.c , 291 , " long variable name [naming|P3] Length of variable name `dead_lock_003_glb_dataB` is 23, which is longer than the threshold of 20"
dead_lock.c , 292 , " long variable name [naming|P3] Length of variable name `dead_lock_003_glb_dataC` is 23, which is longer than the threshold of 20"
dead_lock.c , 432 , " long variable name [naming|P3] Length of variable name `dead_lock_004_glb_mutexA_` is 25, which is longer than the threshold of 20"
dead_lock.c , 433 , " long variable name [naming|P3] Length of variable name `dead_lock_004_glb_mutexB_` is 25, which is longer than the threshold of 20"
dead_lock.c , 434 , " long variable name [naming|P3] Length of variable name `dead_lock_004_glb_mutexC_` is 25, which is longer than the threshold of 20"
dead_lock.c , 435 , " long variable name [naming|P3] Length of variable name `dead_lock_004_glb_mutexA` is 24, which is longer than the threshold of 20"
dead_lock.c , 436 , " long variable name [naming|P3] Length of variable name `dead_lock_004_glb_mutexB` is 24, which is longer than the threshold of 20"
dead_lock.c , 437 , " long variable name [naming|P3] Length of variable name `dead_lock_004_glb_mutexC` is 24, which is longer than the threshold of 20"
dead_lock.c , 447 , " long variable name [naming|P3] Length of variable name `dead_lock_004_glb_dataA` is 23, which is longer than the threshold of 20"
dead_lock.c , 448 , " long variable name [naming|P3] Length of variable name `dead_lock_004_glb_dataB` is 23, which is longer than the threshold of 20"
dead_lock.c , 449 , " long variable name [naming|P3] Length of variable name `dead_lock_004_glb_dataC` is 23, which is longer than the threshold of 20"
dead_lock.c , 589 , " long variable name [naming|P3] Length of variable name `dead_lock_005_glb_mutexA_` is 25, which is longer than the threshold of 20"
dead_lock.c , 590 , " long variable name [naming|P3] Length of variable name `dead_lock_005_glb_mutexB_` is 25, which is longer than the threshold of 20"
dead_lock.c , 591 , " long variable name [naming|P3] Length of variable name `dead_lock_005_glb_mutexA` is 24, which is longer than the threshold of 20"
dead_lock.c , 592 , " long variable name [naming|P3] Length of variable name `dead_lock_005_glb_mutexB` is 24, which is longer than the threshold of 20"
dead_lock.c , 600 , " long variable name [naming|P3] Length of variable name `dead_lock_005_glb_dataA` is 23, which is longer than the threshold of 20"
dead_lock.c , 601 , " long variable name [naming|P3] Length of variable name `dead_lock_005_glb_dataB` is 23, which is longer than the threshold of 20"
dead_lock.c , 724 , " high cyclomatic complexity [size|P2] Cyclomatic Complexity Number 11 exceeds limit of 10"
cmp_funcadr.c , 7 , " long line [size|P3] Line with 107 characters exceeds limit of 100"
cmp_funcadr.c , 26 , " long line [size|P3] Line with 134 characters exceeds limit of 100"
cmp_funcadr.c , 47 , " long line [size|P3] Line with 132 characters exceeds limit of 100"
cmp_funcadr.c , 17 , " long variable name [naming|P3] Length of variable name `cmp_funcadr_001_glb_a` is 21, which is longer than the threshold of 20"
buffer_underrun_dynamic.c , 654 , " constant conditional operator [basic|P2]"
buffer_underrun_dynamic.c , 22 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
buffer_underrun_dynamic.c , 55 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
buffer_underrun_dynamic.c , 89 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
buffer_underrun_dynamic.c , 107 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
buffer_underrun_dynamic.c , 125 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
buffer_underrun_dynamic.c , 143 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
buffer_underrun_dynamic.c , 143 , " short variable name [naming|P3] Length of variable name `j` is 1, which is shorter than the threshold of 3"
buffer_underrun_dynamic.c , 171 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
buffer_underrun_dynamic.c , 171 , " short variable name [naming|P3] Length of variable name `j` is 1, which is shorter than the threshold of 3"
buffer_underrun_dynamic.c , 215 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
buffer_underrun_dynamic.c , 382 , " short variable name [naming|P3] Length of variable name `p1` is 2, which is shorter than the threshold of 3"
buffer_underrun_dynamic.c , 383 , " short variable name [naming|P3] Length of variable name `p2` is 2, which is shorter than the threshold of 3"
